date;index_value;volume;trades;oil_price;forex;temp_spb;temp_kost;temp_petr;day_of_week;day_of_year;day_of_month;year;month;week;is_month_end;is_month_start
2015-04-30;11197.0;1950;;63.9;51.7029;6.8;0.0;2.2;3;120;30;2015;4;18;1;0
2015-05-05;11413.0;2250;;65.44;54.442816666666666;9.2;3.9;4.9;1;125;5;2015;5;19;0;0
2015-05-06;11632.0;2250;;66.22;54.9908;15.7;8.8;8.0;2;126;6;2015;5;19;0;0
2015-05-07;11862.0;3210;;64.93;58.954499999999996;14.2;10.9;12.5;3;127;7;2015;5;19;0;0
2015-05-08;11851.0;2070;;63.82;62.9182;10.1;9.5;12.8;4;128;8;2015;5;19;0;0
2015-05-12;11860.0;2070;;65.09;67.6698;10.2;7.4;11.9;1;132;12;2015;5;20;0;0
2015-05-13;11914.0;2610;;66.33;50.914;10.4;8.1;14.2;2;133;13;2015;5;20;0;0
2015-05-14;12133.0;3030;;65.58;49.5366;9.1;6.2;9.7;3;134;14;2015;5;20;0;0
2015-05-15;11591.0;2970;;64.69;50.0774;8.6;5.575;8.7;4;135;15;2015;5;20;0;0
2015-05-18;11733.0;3150;;65.15;49.432475;6.3;3.7;6.6;0;138;18;2015;5;21;0;0
2015-05-19;11772.0;2250;;63.48;49.2175;6.7;9.4;12.8;1;139;19;2015;5;21;0;0
2015-05-20;11809.0;2250;;63.52;49.1777;12.2;10.2;13.4;2;140;20;2015;5;21;0;0
2015-05-21;11757.0;3390;;64.7;49.7919;12.6;9.2;12.2;3;141;21;2015;5;21;0;0
2015-05-22;11744.0;7110;;64.7;49.9204;10.4;11.4;12.7;4;142;22;2015;5;21;0;0
2015-05-25;11756.0;7350;;62.4125;49.876075;13.1;8.8;11.7;0;145;25;2015;5;22;0;0
2015-05-26;11743.0;2790;;61.65;49.8613;15.9;13.3;14.8;1;146;26;2015;5;22;0;0
2015-05-27;11743.0;3510;;61.35;50.3223;13.6;11.6;15.6;2;147;27;2015;5;22;0;0
2015-05-28;11582.0;1710;;60.12;51.0178;12.5;11.1;12.3;3;148;28;2015;5;22;0;0
2015-05-29;11639.0;1890;;63.16;52.2907;14.0;12.2;14.2;4;149;29;2015;5;22;0;0
2015-06-01;11481.0;1530;;62.87;64.53115;13.9;11.3;13.2;0;152;1;2015;6;23;0;1
2015-06-02;11759.0;2070;;63.14;68.6113;15.9;13.3;15.7;1;153;2;2015;6;23;0;0
2015-06-03;11819.0;2250;;62.78;61.8457;17.2;10.0;15.8;2;154;3;2015;6;23;0;0
2015-06-04;11873.0;1890;;60.34;56.80155;12.4;8.8;12.2;3;155;4;2015;6;23;0;0
2015-06-05;11906.0;2070;;60.36;51.7574;12.9;9.7;11.7;4;156;5;2015;6;23;0;0
2015-06-08;11668.0;1155;;61.33;62.7184;12.9;9.3;12.0;0;159;8;2015;6;24;0;0
2015-06-09;11532.0;1905;;63.23;64.1716;11.3;9.8;11.4;1;160;9;2015;6;24;0;0
2015-06-10;11559.0;1710;;64.68;65.6248;12.1;9.55;13.5;2;161;10;2015;6;24;0;0
2015-06-11;11390.0;1890;;63.76;63.3991;13.0;9.3;12.8;3;162;11;2015;6;24;0;0
2015-06-15;11548.0;2430;;60.99;56.89414;15.3;9.0;13.6;0;166;15;2015;6;25;0;0
2015-06-16;11880.0;2055;;60.75;55.2679;10.4;7.5;11.0;1;167;16;2015;6;25;0;0
2015-06-17;11863.0;1905;;60.75;54.0409;10.9;7.6;10.8;2;168;17;2015;6;25;0;0
2015-06-18;11768.0;2250;;61.37;53.8999;12.0;9.9;11.8;3;169;18;2015;6;25;0;0
2015-06-19;11922.0;2430;;59.41;53.3301;14.9;11.2;15.0;4;170;19;2015;6;25;0;0
2015-06-22;11871.0;2265;;60.54;53.5002;17.4;15.1;16.4;0;173;22;2015;6;26;0;0
2015-06-23;11932.0;1905;;61.67;53.5569;17.1;15.15;15.6;1;174;23;2015;6;26;0;0
2015-06-24;11861.0;1890;;61.63;54.2081;16.9;15.2;18.6;2;175;24;2015;6;26;0;0
2015-06-25;11927.0;2445;;60.24;54.0746;15.1;14.3;16.3;3;176;25;2015;6;26;0;0
2015-06-26;11875.0;1890;;60.14;54.6026;14.1;14.450000000000001;14.4;4;177;26;2015;6;26;0;0
2015-06-29;11874.0;2430;;59.03;55.29365;16.2;14.9;18.3;0;180;29;2015;6;27;0;0
2015-06-30;11614.0;2070;;60.31;55.524;16.6;12.7;18.9;1;181;30;2015;6;27;1;0
2015-07-01;11623.0;2250;;61.65;60.7836;16.7;13.05;18.4;2;182;1;2015;7;27;0;1
2015-07-02;11674.0;1890;;61.73;66.0432;15.5;13.4;15.4;3;183;2;2015;7;27;0;0
2015-07-03;11667.0;2070;;59.06;59.9938;21.5;18.5;19.1;4;184;3;2015;7;27;0;0
2015-07-06;11712.0;1890;;57.19;57.30685;14.1;13.399999999999999;10.9;0;187;6;2015;7;28;0;0
2015-07-07;11971.0;1710;;54.72;56.4112;12.9;11.7;10.9;1;188;7;2015;7;28;0;0
2015-07-08;12118.0;2010;;55.7;63.8644;17.3;13.6;14.0;2;189;8;2015;7;28;0;0
2015-07-09;12038.0;2070;;57.83;64.4803;17.3;12.649999999999999;15.6;3;190;9;2015;7;28;0;0
2015-07-10;11712.0;2790;;57.72;65.0962;13.6;11.7;15.7;4;191;10;2015;7;28;0;0
2015-07-13;11690.0;2970;;57.63;58.729974999999996;11.6;9.4;10.2;0;194;13;2015;7;29;0;0
2015-07-14;11740.0;2610;;57.2;56.6079;12.1;10.5;11.6;1;195;14;2015;7;29;0;0
2015-07-15;11820.0;2790;;57.34;56.9774;12.3;11.2;11.8;2;196;15;2015;7;29;0;0
2015-07-16;11850.0;2190;;57.31;56.6642;14.3;11.9;12.7;3;197;16;2015;7;29;0;0
2015-07-17;11853.0;1650;;56.38;56.9504;13.4;12.9;14.3;4;198;17;2015;7;29;0;0
2015-07-20;12066.0;1665;;56.42;56.8628;14.7;14.1;15.3;0;201;20;2015;7;30;0;0
2015-07-21;12009.0;1530;;55.94;56.8336;16.6;14.1;14.6;1;202;21;2015;7;30;0;0
2015-07-22;11903.0;1530;;56.36;57.0025;14.7;13.95;14.4;2;203;22;2015;7;30;0;0
2015-07-23;11819.0;1890;;55.76;57.0232;16.6;13.8;15.5;3;204;23;2015;7;30;0;0
2015-07-24;11818.0;1530;;54.29;57.3578;15.7;13.8;15.1;4;205;24;2015;7;30;0;0
2015-07-27;11877.0;1710;;54.07;58.42565;17.4;15.2;16.7;0;208;27;2015;7;31;0;0
2015-07-28;11823.0;2070;;54.3;58.7816;16.8;14.7;15.2;1;209;28;2015;7;31;0;0
2015-07-29;11811.0;1350;;54.73;60.2231;15.7;13.7;15.7;2;210;29;2015;7;31;0;0
2015-07-30;11640.0;1890;;54.29;59.7665;15.1;15.7;15.7;3;211;30;2015;7;31;0;0
2015-07-31;11702.0;1530;;53.29;58.9906;13.1;14.3;14.7;4;212;31;2015;7;31;1;0
2015-08-03;11380.0;2070;;49.49;56.24725;14.7;13.7;14.6;0;215;3;2015;8;32;0;0
2015-08-04;11338.0;3090;;49.08;55.3328;15.5;14.7;16.2;1;216;4;2015;8;32;0;0
2015-08-05;11331.0;1875;;49.04;50.3615;16.0;14.5;15.8;2;217;5;2015;8;32;0;0
2015-08-06;11373.0;3810;;47.8;53.790350000000004;18.7;15.1;17.9;3;218;6;2015;8;32;0;0
2015-08-07;11338.0;3630;;47.54;57.2192;19.4;16.7;19.0;4;219;7;2015;8;32;0;0
2015-08-10;11294.0;4410;;48.3;62.7061;17.8;13.9;16.7;0;222;10;2015;8;33;0;0
2015-08-11;11278.0;4470;;47.33;65.61085;17.9;15.9;16.4;1;223;11;2015;8;33;0;0
2015-08-12;11488.0;3225;;48.29;68.5156;18.6;16.4;19.4;2;224;12;2015;8;33;0;0
2015-08-13;11422.0;2610;;48.01;65.0169;17.1;14.3;15.6;3;225;13;2015;8;33;0;0
2015-08-14;11362.0;1890;;47.79;63.9988;13.9;12.8;13.8;4;226;14;2015;8;33;0;0
2015-08-17;11288.0;2430;;47.77;65.12725;12.2;12.6;10.9;0;229;17;2015;8;34;0;0
2015-08-18;11267.0;1260;;47.0;65.5034;9.8;13.8;10.0;1;230;18;2015;8;34;0;0
2015-08-19;11224.0;3105;;45.75;65.8289;10.8;14.5;12.8;2;231;19;2015;8;34;0;0
2015-08-20;10998.0;1380;;45.63;65.7222;14.1;14.9;17.3;3;232;20;2015;8;34;0;0
2015-08-21;10686.0;1575;;43.84;66.9608;16.1;15.3;18.3;4;233;21;2015;8;34;0;0
2015-08-24;10370.0;1965;;41.59;69.80007499999999;14.0;16.1;17.6;0;236;24;2015;8;35;0;0
2015-08-25;10336.0;2580;;41.86;70.7465;15.5;14.8;17.8;1;237;25;2015;8;35;0;0
2015-08-26;9389.0;5925;;41.76;69.9461;15.6;16.0;16.8;2;238;26;2015;8;35;0;0
2015-08-27;9734.0;7725;;44.46;69.3142;15.7;13.0;13.0;3;239;27;2015;8;35;0;0
2015-08-28;9737.0;4845;;47.97;67.4473;15.6;12.9;14.9;4;240;28;2015;8;35;0;0
2015-08-31;9778.0;5970;;48.5925;61.69574285714286;14.1;10.6;11.4;0;243;31;2015;8;36;1;0
2015-09-01;9801.0;3570;;48.8;59.778557142857146;12.2;10.6;13.8;1;244;1;2015;9;36;0;1
2015-09-02;9734.0;5535;;47.67;57.86137142857143;12.5;7.9;11.4;2;245;2;2015;9;36;0;0
2015-09-03;9385.0;2730;;50.41;55.944185714285716;11.2;8.45;9.8;3;246;3;2015;9;36;0;0
2015-09-04;9338.0;1470;;48.59;54.027;12.2;9.0;12.1;4;247;4;2015;9;36;0;0
2015-09-07;9418.0;3735;;46.42;57.2174;10.1;11.4;11.0;0;250;7;2015;9;37;0;0
2015-09-08;9438.0;750;;48.88;63.0053;12.0;10.95;11.1;1;251;8;2015;9;37;0;0
2015-09-09;9285.0;1500;;48.04;68.7932;11.3;10.5;10.8;2;252;9;2015;9;37;0;0
2015-09-10;9256.0;2790;;47.77;62.2942;10.6;11.1;11.6;3;253;10;2015;9;37;0;0
2015-09-11;9260.0;2505;;46.87;63.426779999999994;10.3;10.1;12.4;4;254;11;2015;9;37;0;0
2015-09-14;9232.0;1935;;45.87;66.82451999999999;11.9;10.04;12.6;0;257;14;2015;9;38;0;0
2015-09-15;9126.0;1650;;45.91;67.9571;12.5;10.02;11.3;1;258;15;2015;9;38;0;0
2015-09-16;9334.0;1710;;49.35;67.1574;13.6;10.0;10.6;2;259;16;2015;9;38;0;0
2015-09-17;9366.0;2610;;48.27;65.9273;14.4;11.7;13.4;3;260;17;2015;9;38;0;0
2015-09-18;9394.0;1905;;47.28;65.3623;15.8;13.7;14.9;4;261;18;2015;9;38;0;0
2015-09-21;9338.0;1950;;47.64;65.9497;10.6;10.1;11.1;0;264;21;2015;9;39;0;0
2015-09-22;9349.0;1905;;46.69;66.1455;11.4;10.9;12.3;1;265;22;2015;9;39;0;0
2015-09-23;9304.0;5070;;48.0;66.1747;10.8;10.9;12.5;2;266;23;2015;9;39;0;0
2015-09-24;9249.0;3720;;47.06;66.041;14.8;12.5;13.2;3;267;24;2015;9;39;0;0
2015-09-25;9244.0;3330;;47.28;66.5151;14.9;12.2;15.8;4;268;25;2015;9;39;0;0
2015-09-28;9234.0;4890;;46.04;65.789025;8.4;7.7;8.6;0;271;28;2015;9;40;0;0
2015-09-29;9256.0;5610;;47.58;65.547;7.3;6.9;5.6;1;272;29;2015;9;40;0;0
2015-09-30;9283.0;4710;;47.29;66.2367;8.7;6.8;8.6;2;273;30;2015;9;40;1;0
2015-10-01;9287.0;5790;;47.48;66.00919999999999;10.4;6.7;8.7;3;274;1;2015;10;40;0;1
2015-10-02;8997.0;2835;;46.55;65.7817;12.3;6.3;8.8;4;275;2;2015;10;40;0;0
2015-10-05;9016.0;3030;;49.45;58.377925;7.6;2.4750000000000005;3.9;0;278;5;2015;10;41;0;0
2015-10-06;9041.0;1695;;51.34;55.91;2.2;1.2;2.6;1;279;6;2015;10;41;0;0
2015-10-07;8989.0;5010;;51.66;56.9803;1.2;0.19999999999999996;1.8;2;280;7;2015;10;41;0;0
2015-10-08;9147.0;2850;;52.13;62.3011;0.8;-0.8;1.6;3;281;8;2015;10;41;0;0
2015-10-09;9042.0;2250;;52.08;67.6219;1.7;1.1;2.7;4;282;9;2015;10;41;0;0
2015-10-12;9079.0;2610;;50.95;69.2;2.7;0.4;4.0;0;285;12;2015;10;42;0;0
2015-10-13;9415.0;2430;;48.94;61.1535;2.7;5.2;5.1;1;286;13;2015;10;42;0;0
2015-10-14;9471.0;1890;;48.25;62.2237;5.2;5.4;6.1;2;287;14;2015;10;42;0;0
2015-10-15;9487.0;1710;;47.87;63.1248;3.6;4.4;5.2;3;288;15;2015;10;42;0;0
2015-10-16;9491.0;1335;;48.96;62.2433;2.1;5.7;7.0;4;289;16;2015;10;42;0;0
2015-10-19;9573.0;1530;;47.51;61.64225;1.3;3.975;2.1;0;292;19;2015;10;43;0;0
2015-10-20;9514.0;1335;;46.93;61.4419;-2.1;3.4;0.6;1;293;20;2015;10;43;0;0
2015-10-21;9436.0;2640;;46.72;62.162;-1.4;3.7;0.9;2;294;21;2015;10;43;0;0
2015-10-22;9420.0;2460;;46.59;62.6309;1.5;4.85;2.5;3;295;22;2015;10;43;0;0
2015-10-23;9443.0;2820;;46.3;62.7888;3.5;6.0;4.1;4;296;23;2015;10;43;0;0
2015-10-26;9382.0;3960;;46.57;62.57505;5.6;4.5;5.5;0;299;26;2015;10;44;0;0
2015-10-27;9384.0;2610;;45.54;62.5038;2.6;-0.4;2.7;1;300;27;2015;10;44;0;0
2015-10-28;9645.0;2970;;47.6;63.5004;-0.8;-3.1;-0.7;2;301;28;2015;10;44;0;0
2015-10-29;9629.0;2130;;48.04;65.3159;-0.6;-1.0;0.6;3;302;29;2015;10;44;0;0
2015-10-30;9528.0;2775;;48.0;64.1686;0.8;-2.5;-0.4;4;303;30;2015;10;44;0;0
2015-11-02;9368.0;2445;;47.91;65.4469;8.0;5.1;7.0;0;306;2;2015;11;45;0;0
2015-11-03;9397.0;3660;;48.0;60.6649;7.9;3.75;6.4;1;307;3;2015;11;45;0;0
2015-11-05;9400.0;3465;;47.19;56.76956666666667;2.1;1.0499999999999998;2.1;3;309;5;2015;11;45;0;0
2015-11-06;9360.0;2340;;46.09;54.8219;-0.2;-0.3;-1.6;4;310;6;2015;11;45;0;0
2015-11-09;9293.0;2010;;45.38;68.4961;3.2;0.37499999999999994;0.8;0;313;9;2015;11;46;0;0
2015-11-10;9326.0;4650;;46.44;66.44345;4.5;0.6;1.1;1;314;10;2015;11;46;0;0
2015-11-11;9183.0;5025;;44.98;64.3908;4.1;-1.6;-0.1;2;315;11;2015;11;46;0;0
2015-11-12;9127.0;1650;;44.98;69.2151;3.2;-3.05;-2.2;3;316;12;2015;11;46;0;0
2015-11-13;9037.0;3165;;41.98;65.4541;2.8;-4.5;-2.6;4;317;13;2015;11;46;0;0
2015-11-16;9057.0;1830;;40.28;66.20905;-1.3;-3.6;-5.1;0;320;16;2015;11;47;0;0
2015-11-17;8969.0;1470;;41.28;66.4607;0.4;-3.3;-3.3;1;321;17;2015;11;47;0;0
2015-11-18;8833.0;2190;;41.45;65.4799;1.8;-2.75;-0.8;2;322;18;2015;11;47;0;0
2015-11-19;8735.0;4365;;42.22;64.7785;3.8;-2.2;-0.3;3;323;19;2015;11;47;0;0
2015-11-20;8725.0;4290;;42.49;64.912;3.8;-2.68;0.1;4;324;20;2015;11;47;0;0
2015-11-23;8728.0;2790;;43.7;65.42597500000001;-0.4;-4.12;-1.7;0;327;23;2015;11;48;0;0
2015-11-24;8677.0;3450;;44.38;65.5973;-1.9;-4.6;-3.4;1;328;24;2015;11;48;0;0
2015-11-25;8557.0;3270;;43.56;65.621;-1.2;0.4;-0.9;2;329;25;2015;11;48;0;0
2015-11-26;8516.0;3630;;43.55;65.4789;-3.1;1.2000000000000002;-0.5;3;330;26;2015;11;48;0;0
2015-11-27;8465.0;1260;;43.07;65.6836;1.3;2.0;1.9;4;331;27;2015;11;48;0;0
2015-11-30;8417.0;4170;;43.73;65.90854;0.0;0.1;-1.3;0;334;30;2015;11;49;1;0
2015-12-01;8346.0;2190;;42.97;65.98352;1.0;-1.6;-1.0;1;335;1;2015;12;49;0;1
2015-12-02;8147.0;2010;;41.92;66.0585;0.6;-2.3;-0.5;2;336;2;2015;12;49;0;0
2015-12-03;8147.0;1290;;42.0;62.6797;1.0;-1.1;0.3;3;337;3;2015;12;49;0;0
2015-12-04;7924.0;3795;;41.44;62.78572;2.7;-0.9000000000000001;0.8;4;338;4;2015;12;49;0;0
2015-12-07;7937.0;4350;;39.69;63.10378;4.4;-0.3;2.3;0;341;7;2015;12;50;0;0
2015-12-08;7781.0;3570;;39.44;63.2098;1.6;-2.2;0.4;1;342;8;2015;12;50;0;0
2015-12-09;7743.0;2760;;39.04;68.0093;1.6;-0.5;2.3;2;343;9;2015;12;50;0;0
2015-12-10;7569.0;2535;;38.65;66.2893;4.8;1.2;4.4;3;344;10;2015;12;50;0;0
2015-12-11;7419.0;1470;;36.99;64.5693;4.6;-1.1;4.9;4;345;11;2015;12;50;0;0
2015-12-14;7255.0;3450;;36.51;68.810625;0.2;-7.0;-1.9;0;348;14;2015;12;51;0;0
2015-12-15;7119.0;3945;;37.66;70.2244;-1.3;-7.8;-4.9;1;349;15;2015;12;51;0;0
2015-12-16;7117.0;5970;;36.96;70.8295;-0.6;-12.8;-7.1;2;350;16;2015;12;51;0;0
2015-12-17;7063.0;6255;;36.29;70.4012;-3.8;-18.7;-11.3;3;351;17;2015;12;51;0;0
2015-12-18;7041.0;5655;;36.76;70.5806;-1.2;-6.7;-7.6;4;352;18;2015;12;51;0;0
2015-12-21;6970.0;3570;;35.34;71.086625;8.5;3.2;6.1;0;355;21;2015;12;52;0;0
2015-12-22;6510.0;5150;;35.26;71.2553;5.9;1.8;4.6;1;356;22;2015;12;52;0;0
2015-12-23;6509.0;5465;;35.79;71.1211;5.4;-3.2;1.4;2;357;23;2015;12;52;0;0
2015-12-24;6508.0;6785;;37.22;70.9333;4.4;-4.1;-2.1;3;358;24;2015;12;52;0;0
2015-12-25;6488.0;8540;;36.82666666666667;69.5165;3.2;0.8;1.9;4;359;25;2015;12;52;0;0
2016-01-11;6454.0;650;;30.14;63.2174;-15.3;-22.7;-22.4;0;11;11;2016;1;2;0;0
2016-01-12;5700.0;750;;29.14;65.2382;-10.2;-20.6;-15.7;1;12;12;2016;1;2;0;0
2016-01-13;5590.0;5450;;28.58;76.6041;-10.6;-13.3;-13.8;2;13;13;2016;1;2;0;0
2016-01-14;5425.0;6540;;28.84;76.4275;-17.1;-13.3;-23.3;3;14;14;2016;1;2;0;0
2016-01-15;5342.0;5170;;28.8;76.523;-17.8;-20.6;-27.3;4;15;15;2016;1;2;0;0
2016-01-18;5119.0;2525;;27.36;78.13159999999999;-14.3;-22.8;-18.9;0;18;18;2016;1;3;0;0
2016-01-19;4997.0;3720;;27.36;78.6678;-4.7;-31.7;-18.2;1;19;19;2016;1;3;0;0
2016-01-20;5008.0;3000;;26.01;78.4862;-5.9;-29.9;-15.9;2;20;20;2016;1;3;0;0
2016-01-21;5056.0;7035;;27.59;79.4614;-10.9;-29.9;-20.4;3;21;21;2016;1;3;0;0
2016-01-22;4955.0;4680;;30.46;83.5913;-19.2;-21.9;-27.0;4;22;22;2016;1;3;0;0
2016-01-25;4777.0;5610;;29.82;79.2452;-9.4;-12.5;-8.6;0;25;25;2016;1;4;0;0
2016-01-26;4792.0;3795;;30.94;77.7965;-3.6;-7.2;-7.4;1;26;26;2016;1;4;0;0
2016-01-27;4817.0;7860;;31.83;81.8394;1.4;-3.85;-1.3;2;27;27;2016;1;4;0;0
2016-01-28;4855.0;9540;;33.01;78.9969;2.9;-0.5;0.8;3;28;28;2016;1;4;0;0
2016-01-29;4948.0;5960;;33.14;77.3674;0.7;-4.7;-0.7;4;29;29;2016;1;4;0;0
2016-02-01;5076.0;4730;;32.45;76.58665;-0.3;-3.6;-1.1;0;32;1;2016;2;5;0;1
2016-02-02;5225.0;2690;;30.98;76.3264;0.7;-4.1;-1.3;1;33;2;2016;2;5;0;0
2016-02-03;5169.0;2345;;32.38;74.0536;1.3;-3.8;-1.2;2;34;3;2016;2;5;0;0
2016-02-04;5289.0;1990;;32.76;67.141;-1.5;-6.8;-3.7;3;35;4;2016;2;5;0;0
2016-02-05;5338.0;4640;;32.35;66.844575;-1.7;-10.0;-3.8;4;36;5;2016;2;5;0;0
2016-02-08;5477.0;2330;;31.64;65.9553;0.5;0.9;1.3;0;39;8;2016;2;6;0;0
2016-02-09;5930.0;2690;;30.15;65.2566;2.2;0.4;1.7;1;40;9;2016;2;6;0;0
2016-02-10;5870.0;1975;;29.64;64.22955;3.1;1.4;2.8;2;41;10;2016;2;6;0;0
2016-02-11;5324.0;3010;;28.82;63.2025;2.1;0.3500000000000001;2.1;3;42;11;2016;2;6;0;0
2016-02-12;5408.0;2870;;31.8;63.6807;1.2;-0.7;-0.1;4;43;12;2016;2;6;0;0
2016-02-15;5715.0;2690;;31.2675;74.254575;-0.8;-1.2142857142857142;-1.9;0;46;15;2016;2;7;0;0
2016-02-16;5902.0;2150;;31.09;77.7792;-2.6;-1.3857142857142857;-2.8;1;47;16;2016;2;7;0;0
2016-02-17;6273.0;2640;;33.21;76.245;-4.5;-1.557142857142857;-5.4;2;48;17;2016;2;7;0;0
2016-02-18;6300.0;2835;;33.2;77.8503;-5.1;-1.7285714285714284;-2.0;3;49;18;2016;2;7;0;0
2016-02-19;5806.0;4555;;31.66;75.4575;0.1;-1.9;-0.6;4;50;19;2016;2;7;0;0
2016-02-20;5999.0;2330;;31.628;76.3657;-1.3;-1.8;-2.2;5;51;20;2016;2;7;0;0
2016-02-24;6006.0;1970;;31.5;76.38738;-3.2;-6.8;-2.7;2;55;24;2016;2;8;0;0
2016-02-25;6080.0;1810;;32.83;76.3928;-8.0;-1.8;-0.8;3;56;25;2016;2;8;0;0
2016-02-26;6254.0;3110;;35.76;76.3929;-8.7;-4.4;-0.6;4;57;26;2016;2;8;0;0
2016-02-29;6595.0;1810;;35.92;77.31354;-11.3;-10.4;-6.0;0;60;29;2016;2;9;1;0
2016-03-01;6911.0;2350;;35.73;77.62042;-8.3;-8.8;-4.9;1;61;1;2016;3;9;0;1
2016-03-02;7138.0;2350;;36.38;77.9273;-7.5;-7.2;-6.5;2;62;2;2016;3;9;0;0
2016-03-03;7128.0;1810;;35.75;73.6256;-3.4;-8.8;-7.2;3;63;3;2016;3;9;0;0
2016-03-04;7165.0;2350;;37.61;72.33273333333334;-1.2;-6.6;-3.3;4;64;4;2016;3;9;0;0
2016-03-09;7247.0;2350;;40.26;65.8684;2.2;-1.3499999999999996;2.4;2;69;9;2016;3;10;0;0
2016-03-10;7345.0;1810;;38.63;64.6425;0.1;-0.3;0.9;3;70;10;2016;3;10;0;0
2016-03-11;7807.0;1630;;39.41;63.4166;-0.6;-0.8;-1.0;4;71;11;2016;3;10;0;0
2016-03-14;7969.0;1810;;38.06;68.4698;-0.3;-0.5;-0.7;0;74;14;2016;3;11;0;0
2016-03-15;7937.0;1990;;37.49;70.1542;-0.4;-0.4;0.7;1;75;15;2016;3;11;0;0
2016-03-16;7737.0;1450;;38.38;70.5408;0.9;3.3;2.8;2;76;16;2016;3;11;0;0
2016-03-17;8083.0;1810;;39.29;71.0256;1.9;1.0;-0.3;3;77;17;2016;3;11;0;0
2016-03-18;8127.0;1450;;39.26;68.5598;-3.3;-1.2999999999999998;-5.6;4;78;18;2016;3;11;0;0
2016-03-21;8254.0;2285;;39.91;68.7464;-4.5;-8.2;-7.2;0;81;21;2016;3;12;0;0
2016-03-22;8236.0;1110;;40.54;68.8086;-5.2;-10.7;-5.3;1;82;22;2016;3;12;0;0
2016-03-23;8448.0;1860;;38.84;67.7764;-4.1;-6.8999999999999995;-4.4;2;83;23;2016;3;12;0;0
2016-03-24;8434.0;2100;;38.33;67.6409;-3.2;-3.1;-0.9;3;84;24;2016;3;12;0;0
2016-03-25;8391.0;1875;;38.33;68.9328;0.1;-1.1;0.1;4;85;25;2016;3;12;0;0
2016-03-28;8335.0;2040;;38.33;68.068725;4.0;4.9;5.1;0;88;28;2016;3;13;0;0
2016-03-29;8397.0;2200;;36.75;67.7807;3.7;4.9;3.5;1;89;29;2016;3;13;0;0
2016-03-30;8233.0;3245;;36.75;68.7549;6.4;3.6;4.4;2;90;30;2016;3;13;0;0
2016-03-31;7974.0;3115;;36.75;67.6076;2.9;3.3;2.7;3;91;31;2016;3;13;1;0
2016-04-01;7964.0;1810;;36.42;67.48181666666667;1.6;1.2;1.8;4;92;1;2016;4;13;0;1
2016-04-04;7967.0;1500;;36.05;67.10446666666667;1.7;-0.1;1.5;0;95;4;2016;4;14;0;0
2016-04-05;7875.0;735;;35.88;66.97868333333334;3.9;0.1;2.2;1;96;5;2016;4;14;0;0
2016-04-06;7991.0;2610;;37.77;66.8529;9.5;2.6;1.8;2;97;6;2016;4;14;0;0
2016-04-07;7907.0;3210;;37.15;66.79745;8.3;2.85;3.4;3;98;7;2016;4;14;0;0
2016-04-08;7830.0;2280;;40.71;66.742;6.3;3.1;4.4;4;99;8;2016;4;14;0;0
2016-04-11;7684.0;1110;;41.58;63.5043;3.7;2.7;2.9;0;102;11;2016;4;15;0;0
2016-04-12;7776.0;4290;;43.02;64.92495000000001;3.7;2.5;3.8;1;103;12;2016;4;15;0;0
2016-04-13;7791.0;4440;;42.81;66.3456;7.3;0.3;3.7;2;104;13;2016;4;15;0;0
2016-04-14;7804.0;2675;;43.02;65.7662;1.7;-2.6;0.9;3;105;14;2016;4;15;0;0
2016-04-15;7676.0;1500;;41.32;66.4954;1.4;-3.1;-0.3;4;106;15;2016;4;15;0;0
2016-04-18;7543.0;750;;41.64;67.82815000000001;6.6;4.7;4.3;0;109;18;2016;4;16;0;0
2016-04-19;7569.0;735;;43.02;68.2724;4.7;2.8;5.3;1;110;19;2016;4;16;0;0
2016-04-20;7594.0;800;;43.09;65.6474;3.1;3.0;4.9;2;111;20;2016;4;16;0;0
2016-04-21;7601.0;1305;;43.48;66.0364;2.9;1.2;2.3;3;112;21;2016;4;16;0;0
2016-04-22;7584.0;1225;;43.97;65.0254;0.6;-0.5;0.7;4;113;22;2016;4;16;0;0
2016-04-25;7491.0;1995;;42.97;66.228475;5.8;0.8;3.7;0;116;25;2016;4;17;0;0
2016-04-26;7550.0;3280;;43.94;66.6295;10.2;8.3;9.2;1;117;26;2016;4;17;0;0
2016-04-27;7539.0;4290;;44.17;66.4559;8.9;12.0;10.3;2;118;27;2016;4;17;0;0
2016-04-28;7600.0;2925;;45.6;65.1618;11.3;11.6;9.8;3;119;28;2016;4;17;0;0
2016-04-29;7651.0;3120;;45.64;65.1133;7.2;12.3;9.8;4;120;29;2016;4;17;0;0
2016-05-04;7607.0;180;;43.08;68.6753;13.0;9.3;10.6;2;125;4;2016;5;18;0;0
2016-05-05;7393.0;1110;;44.39;66.1718;12.1;11.7;11.4;3;126;5;2016;5;18;0;0
2016-05-06;7412.0;1290;;44.6;65.4239;13.2;11.8;15.1;4;127;6;2016;5;18;0;0
2016-05-10;7375.0;1290;;44.01;62.4323;15.1;5.3;12.7;1;131;10;2016;5;19;0;0
2016-05-11;7370.0;1110;;46.08;63.2751;9.8;5.8;6.6;2;132;11;2016;5;19;0;0
2016-05-12;7464.0;1470;;46.43;64.1179;8.1;6.5;6.9;3;133;12;2016;5;19;0;0
2016-05-13;7504.0;1470;;47.05;64.9607;9.4;8.125;8.6;4;134;13;2016;5;19;0;0
